Date,Stock,Price,Price_start,Value,name,industry
2023-07-14,AAL,18.14,12.74,0.423861852433281,Airline B,Airline
2023-07-17,AAL,18.18,12.74,0.4270015698587127,Airline B,Airline
2023-07-18,AAL,18.68,12.74,0.46624803767660905,Airline B,Airline
2023-07-19,AAL,18.6,12.74,0.45996860282574575,Airline B,Airline
2023-07-20,AAL,17.44,12.74,0.36891679748822614,Airline B,Airline
2023-07-21,AAL,17.42,12.74,0.36734693877551033,Airline B,Airline
2023-07-24,AAL,16.88,12.74,0.324960753532182,Airline B,Airline
2023-07-25,AAL,16.65,12.74,0.3069073783359496,Airline B,Airline
2023-07-26,AAL,16.76,12.74,0.3155416012558871,Airline B,Airline
2023-07-27,AAL,16.57,12.74,0.30062794348508637,Airline B,Airline
2023-07-28,AAL,16.79,12.74,0.31789638932496067,Airline B,Airline
2023-07-31,AAL,16.75,12.74,0.314756671899529,Airline B,Airline
2023-08-01,AAL,16.23,12.74,0.2739403453689168,Airline B,Airline
2023-08-02,AAL,15.95,12.74,0.25196232339089475,Airline B,Airline
2023-08-03,AAL,15.98,12.74,0.2543171114599686,Airline B,Airline
2023-08-04,AAL,15.84,12.74,0.24332810047095757,Airline B,Airline
2023-08-07,AAL,15.99,12.74,0.25510204081632654,Airline B,Airline
2023-08-08,AAL,16.18,12.74,0.2700156985871271,Airline B,Airline
2023-08-09,AAL,15.76,12.74,0.23704866562009416,Airline B,Airline
2023-08-10,AAL,15.76,12.74,0.23704866562009416,Airline B,Airline
2023-08-11,AAL,15.65,12.74,0.22841444270015698,Airline B,Airline
2023-08-14,AAL,15.88,12.74,0.24646781789638936,Airline B,Airline
2023-08-15,AAL,15.55,12.74,0.22056514913657774,Airline B,Airline
2023-08-16,AAL,15.44,12.74,0.21193092621664045,Airline B,Airline
2023-08-17,AAL,15.05,12.74,0.18131868131868137,Airline B,Airline
2023-08-18,AAL,15.04,12.74,0.1805337519623233,Airline B,Airline
2023-08-21,AAL,15.16,12.74,0.18995290423861852,Airline B,Airline
2023-08-22,AAL,14.83,12.74,0.1640502354788069,Airline B,Airline
2023-08-23,AAL,14.78,12.74,0.1601255886970172,Airline B,Airline
2023-08-24,AAL,14.57,12.74,0.14364207221350078,Airline B,Airline
2023-08-25,AAL,14.58,12.74,0.1444270015698587,Airline B,Airline
2023-08-28,AAL,14.73,12.74,0.15620094191522765,Airline B,Airline
2023-08-29,AAL,14.9,12.74,0.1695447409733124,Airline B,Airline
2023-08-30,AAL,14.77,12.74,0.15934065934065927,Airline B,Airline
2023-08-31,AAL,14.73,12.74,0.15620094191522765,Airline B,Airline
2023-09-01,AAL,14.68,12.74,0.15227629513343796,Airline B,Airline
2023-09-05,AAL,14.3,12.74,0.12244897959183677,Airline B,Airline
2023-09-06,AAL,14.33,12.74,0.1248037676609105,Airline B,Airline
2023-09-07,AAL,14.0,12.74,0.09890109890109888,Airline B,Airline
2023-09-08,AAL,13.98,12.74,0.09733124018838306,Airline B,Airline
2023-09-11,AAL,14.09,12.74,0.10596546310832022,Airline B,Airline
2023-09-12,AAL,14.11,12.74,0.10753532182103605,Airline B,Airline
2023-09-13,AAL,13.31,12.74,0.044740973312401906,Airline B,Airline
2023-09-14,AAL,13.26,12.74,0.040816326530612214,Airline B,Airline
2023-09-15,AAL,13.31,12.74,0.044740973312401906,Airline B,Airline
2023-09-18,AAL,13.11,12.74,0.029042386185243265,Airline B,Airline
2023-09-19,AAL,13.19,12.74,0.0353218210361067,Airline B,Airline
2023-09-20,AAL,13.06,12.74,0.02511773940345371,Airline B,Airline
2023-09-21,AAL,13.06,12.74,0.02511773940345371,Airline B,Airline
2023-09-22,AAL,12.9,12.74,0.012558869701726856,Airline B,Airline
2023-09-25,AAL,12.91,12.74,0.013343799058084766,Airline B,Airline
2023-09-26,AAL,12.7,12.74,-0.0031397174254317838,Airline B,Airline
2023-09-27,AAL,12.61,12.74,-0.010204081632653123,Airline B,Airline
2023-09-28,AAL,12.92,12.74,0.014128728414442678,Airline B,Airline
2023-09-29,AAL,12.81,12.74,0.005494505494505517,Airline B,Airline
2023-10-02,AAL,12.75,12.74,0.000784929356357911,Airline B,Airline
2023-10-03,AAL,12.29,12.74,-0.035321821036106836,Airline B,Airline
2023-10-04,AAL,12.73,12.74,-0.000784929356357911,Airline B,Airline
2023-10-05,AAL,12.85,12.74,0.008634222919937162,Airline B,Airline
2023-10-06,AAL,12.76,12.74,0.001569858712715822,Airline B,Airline
2023-10-09,AAL,12.24,12.74,-0.03924646781789639,Airline B,Airline
2023-10-10,AAL,12.26,12.74,-0.037676609105180565,Airline B,Airline
2023-10-11,AAL,12.48,12.74,-0.020408163265306107,Airline B,Airline
2023-10-12,AAL,12.06,12.74,-0.053375196232339064,Airline B,Airline
2023-10-13,AAL,11.72,12.74,-0.0800627943485086,Airline B,Airline
2023-10-16,AAL,11.94,12.74,-0.06279434850863427,Airline B,Airline
2023-10-17,AAL,11.94,12.74,-0.06279434850863427,Airline B,Airline
2023-10-18,AAL,11.36,12.74,-0.10832025117739409,Airline B,Airline
2023-10-19,AAL,11.45,12.74,-0.10125588697017275,Airline B,Airline
2023-10-20,AAL,11.08,12.74,-0.13029827315541603,Airline B,Airline
2023-10-23,AAL,11.29,12.74,-0.11381475667189961,Airline B,Airline
2023-10-24,AAL,11.21,12.74,-0.1200941915227629,Airline B,Airline
2023-10-25,AAL,11.04,12.74,-0.1334379905808478,Airline B,Airline
2023-10-26,AAL,11.15,12.74,-0.1248037676609105,Airline B,Airline
2023-10-27,AAL,10.92,12.74,-0.14285714285714288,Airline B,Airline
2023-10-30,AAL,11.18,12.74,-0.12244897959183677,Airline B,Airline
2023-10-31,AAL,11.15,12.74,-0.1248037676609105,Airline B,Airline
2023-11-01,AAL,11.14,12.74,-0.1255886970172684,Airline B,Airline
2023-11-02,AAL,11.4,12.74,-0.1051805337519623,Airline B,Airline
2023-11-03,AAL,11.98,12.74,-0.05965463108320249,Airline B,Airline
2023-11-06,AAL,11.66,12.74,-0.0847723704866562,Airline B,Airline
2023-11-07,AAL,11.75,12.74,-0.07770800627943486,Airline B,Airline
2023-11-08,AAL,12.01,12.74,-0.057299843014128764,Airline B,Airline
2023-11-09,AAL,11.75,12.74,-0.07770800627943486,Airline B,Airline
2023-11-10,AAL,11.8,12.74,-0.07378335949764517,Airline B,Airline
2023-11-13,AAL,11.78,12.74,-0.07535321821036113,Airline B,Airline
2023-11-14,AAL,12.25,12.74,-0.03846153846153848,Airline B,Airline
2023-11-15,AAL,12.42,12.74,-0.02511773940345371,Airline B,Airline
2023-11-16,AAL,12.19,12.74,-0.04317111459968608,Airline B,Airline
2023-11-17,AAL,12.29,12.74,-0.035321821036106836,Airline B,Airline
2023-11-20,AAL,12.4,12.74,-0.026687598116169532,Airline B,Airline
2023-11-21,AAL,12.13,12.74,-0.04788069073783355,Airline B,Airline
2023-11-22,AAL,12.31,12.74,-0.03375196232339087,Airline B,Airline
2023-11-27,AAL,12.18,12.74,-0.043956043956043994,Airline B,Airline
2023-11-28,AAL,12.17,12.74,-0.044740973312401906,Airline B,Airline
2023-11-29,AAL,12.23,12.74,-0.0400313971742543,Airline B,Airline
2023-11-30,AAL,12.43,12.74,-0.0243328100470958,Airline B,Airline
2023-12-01,AAL,13.02,12.74,0.021978021978021928,Airline B,Airline
2023-12-04,AAL,13.35,12.74,0.04788069073783355,Airline B,Airline
2023-12-05,AAL,13.13,12.74,0.030612244897959228,Airline B,Airline
2023-12-06,AAL,13.48,12.74,0.05808477237048667,Airline B,Airline
2023-12-07,AAL,13.91,12.74,0.09183673469387754,Airline B,Airline
2023-12-08,AAL,13.76,12.74,0.0800627943485086,Airline B,Airline
2023-12-11,AAL,13.72,12.74,0.07692307692307696,Airline B,Airline
2023-12-12,AAL,14.04,12.74,0.10204081632653053,Airline B,Airline
2023-12-13,AAL,14.09,12.74,0.10596546310832022,Airline B,Airline
2023-12-14,AAL,14.59,12.74,0.14521193092621662,Airline B,Airline
2023-12-15,AAL,14.49,12.74,0.13736263736263735,Airline B,Airline
2023-12-18,AAL,14.24,12.74,0.11773940345368916,Airline B,Airline
2023-12-19,AAL,14.3,12.74,0.12244897959183677,Airline B,Airline
2023-12-20,AAL,13.98,12.74,0.09733124018838306,Airline B,Airline
2023-12-21,AAL,14.35,12.74,0.1263736263736263,Airline B,Airline
2023-12-22,AAL,14.31,12.74,0.12323390894819468,Airline B,Airline
2023-12-26,AAL,14.11,12.74,0.10753532182103605,Airline B,Airline
2023-12-27,AAL,13.99,12.74,0.09811616954474098,Airline B,Airline
2023-12-28,AAL,13.98,12.74,0.09733124018838306,Airline B,Airline
2023-12-29,AAL,13.74,12.74,0.07849293563579278,Airline B,Airline
2024-01-02,AAL,13.44,12.74,0.05494505494505489,Airline B,Airline
2023-01-03,DAL,32.61,32.61,0.0,Airline C,Airline
2023-01-04,DAL,34.39,32.61,0.05458448328733521,Airline C,Airline
2023-01-05,DAL,35.23,32.61,0.08034345292854944,Airline C,Airline
2023-01-06,DAL,36.03,32.61,0.10487580496780134,Airline C,Airline
2023-01-09,DAL,36.77,32.61,0.1275682306041093,Airline C,Airline
2023-01-10,DAL,38.09,32.61,0.1680466114688747,Airline C,Airline
2023-01-11,DAL,38.18,32.61,0.1708065010732904,Airline C,Airline
2023-01-12,DAL,39.6,32.61,0.21435142594296236,Airline C,Airline
2023-01-13,DAL,38.2,32.61,0.1714198098742718,Airline C,Airline
2023-01-17,DAL,38.26,32.61,0.17325973627721553,Airline C,Airline
2023-01-18,DAL,38.38,32.61,0.17693958908310345,Airline C,Airline
2023-01-19,DAL,38.35,32.61,0.17601962588163148,Airline C,Airline
2023-01-20,DAL,39.03,32.61,0.19687212511499547,Airline C,Airline
2023-01-23,DAL,39.08,32.61,0.19840539711744862,Airline C,Airline
2023-01-24,DAL,38.8,32.61,0.18981907390371044,Airline C,Airline
2023-01-25,DAL,39.38,32.61,0.20760502913216813,Airline C,Airline
2023-01-26,DAL,39.22,32.61,0.2026985587243177,Airline C,Airline
2023-01-27,DAL,38.73,32.61,0.18767249310027592,Airline C,Airline
2023-01-30,DAL,38.4,32.61,0.17755289788408463,Airline C,Airline
2023-01-31,DAL,39.1,32.61,0.19901870591843,Airline C,Airline
2023-02-01,DAL,39.89,32.61,0.22324440355719108,Airline C,Airline
2023-02-02,DAL,39.9,32.61,0.22355105795768168,Airline C,Airline
2023-02-03,DAL,39.58,32.61,0.21373811714198096,Airline C,Airline
2023-02-06,DAL,39.64,32.61,0.2155780435449249,Airline C,Airline
2023-02-07,DAL,39.59,32.61,0.21404477154247176,Airline C,Airline
2023-02-08,DAL,39.44,32.61,0.2094449555351119,Airline C,Airline
2023-02-09,DAL,39.01,32.61,0.19625881631401407,Airline C,Airline
2023-02-10,DAL,38.17,32.61,0.17049984667279983,Airline C,Airline
2023-02-13,DAL,38.6,32.61,0.18368598589389765,Airline C,Airline
2023-02-14,DAL,39.1,32.61,0.19901870591843,Airline C,Airline
2023-02-15,DAL,39.02,32.61,0.19656547071450486,Airline C,Airline
2023-02-16,DAL,38.28,32.61,0.17387304507819693,Airline C,Airline
2023-02-17,DAL,38.36,32.61,0.17632628028212205,Airline C,Airline
2023-02-22,DAL,37.01,32.61,0.13492793621588467,Airline C,Airline
2023-02-23,DAL,37.53,32.61,0.1508739650413984,Airline C,Airline
2023-02-24,DAL,37.36,32.61,0.14566084023305734,Airline C,Airline
2023-02-27,DAL,37.84,32.61,0.16038025145660853,Airline C,Airline
2023-02-28,DAL,38.34,32.61,0.17571297148114087,Airline C,Airline
2023-03-01,DAL,38.51,32.61,0.18092609628948172,Airline C,Airline
2023-03-02,DAL,38.42,32.61,0.178166206685066,Airline C,Airline
2023-03-03,DAL,38.85,32.61,0.19135234590616382,Airline C,Airline
2023-03-06,DAL,38.46,32.61,0.17939282428702857,Airline C,Airline
2023-03-07,DAL,39.07,32.61,0.19809874271695802,Airline C,Airline
2023-03-08,DAL,39.73,32.61,0.2183379331493406,Airline C,Airline
2023-03-09,DAL,38.49,32.61,0.18031278748850055,Airline C,Airline
2023-03-10,DAL,37.25,32.61,0.14228764182766024,Airline C,Airline
2023-03-13,DAL,35.68,32.61,0.09414290095062865,Airline C,Airline
2023-03-14,DAL,35.47,32.61,0.08770315854032504,Airline C,Airline
2023-03-15,DAL,33.23,32.61,0.019012572830420037,Airline C,Airline
2023-03-16,DAL,33.71,32.61,0.033731984053971216,Airline C,Airline
2023-03-17,DAL,32.96,32.61,0.01073290401717269,Airline C,Airline
2023-03-20,DAL,33.14,32.61,0.016252683226004327,Airline C,Airline
2023-03-21,DAL,33.89,32.61,0.03925176326280286,Airline C,Airline
2023-03-22,DAL,32.77,32.61,0.004906470407850466,Airline C,Airline
2023-03-23,DAL,32.14,32.61,-0.014412756823060376,Airline C,Airline
2023-03-24,DAL,31.59,32.61,-0.03127874885004599,Airline C,Airline
2023-03-27,DAL,32.13,32.61,-0.014719411223550962,Airline C,Airline
2023-03-28,DAL,32.47,32.61,-0.004293161606869076,Airline C,Airline
2023-03-29,DAL,33.32,32.61,0.021772462434835965,Airline C,Airline
2023-03-30,DAL,34.11,32.61,0.045998160073597055,Airline C,Airline
2023-03-31,DAL,34.92,32.61,0.07083716651333953,Airline C,Airline
2023-04-03,DAL,34.39,32.61,0.05458448328733521,Airline C,Airline
2023-04-04,DAL,33.92,32.61,0.04017172646427483,Airline C,Airline
2023-04-05,DAL,33.46,32.61,0.02606562404170504,Airline C,Airline
2023-04-06,DAL,33.69,32.61,0.03311867525298983,Airline C,Airline
2023-04-10,DAL,33.97,32.61,0.04170499846672798,Airline C,Airline
2023-04-11,DAL,34.58,32.61,0.06041091689665743,Airline C,Airline
2023-04-12,DAL,33.74,32.61,0.0346519472554432,Airline C,Airline
2023-04-13,DAL,33.37,32.61,0.023305734437289116,Airline C,Airline
2023-04-14,DAL,33.77,32.61,0.03557191045691517,Airline C,Airline
2023-04-17,DAL,34.59,32.61,0.060717571297148235,Airline C,Airline
2023-04-18,DAL,35.36,32.61,0.08432996013492794,Airline C,Airline
2023-04-19,DAL,35.93,32.61,0.10180926096289483,Airline C,Airline
2023-04-20,DAL,34.64,32.61,0.062250843299601386,Airline C,Airline
2023-04-21,DAL,34.33,32.61,0.05274455688439126,Airline C,Airline
2023-04-24,DAL,34.12,32.61,0.046304814474087644,Airline C,Airline
2023-04-25,DAL,33.11,32.61,0.015332720024532353,Airline C,Airline
2023-04-26,DAL,32.75,32.61,0.004293161606869076,Airline C,Airline
2023-04-27,DAL,33.33,32.61,0.022079116835326554,Airline C,Airline
2023-04-28,DAL,34.31,32.61,0.05213124808341008,Airline C,Airline
2023-05-01,DAL,34.72,32.61,0.06470407850352651,Airline C,Airline
2023-05-02,DAL,34.53,32.61,0.05887764489420429,Airline C,Airline
2023-05-03,DAL,34.13,32.61,0.04661146887457845,Airline C,Airline
2023-05-04,DAL,33.08,32.61,0.014412756823060376,Airline C,Airline
2023-05-05,DAL,33.94,32.61,0.040785035265256,Airline C,Airline
2023-05-08,DAL,34.2,32.61,0.048758049678012984,Airline C,Airline
2023-05-09,DAL,34.2,32.61,0.048758049678012984,Airline C,Airline
2023-05-10,DAL,33.8,32.61,0.03649187365838693,Airline C,Airline
2023-05-11,DAL,33.22,32.61,0.01870591842992945,Airline C,Airline
2023-05-12,DAL,33.23,32.61,0.019012572830420037,Airline C,Airline
2023-05-15,DAL,33.72,32.61,0.034038638454461805,Airline C,Airline
2023-05-16,DAL,33.82,32.61,0.03710518245936832,Airline C,Airline
2023-05-17,DAL,35.93,32.61,0.10180926096289483,Airline C,Airline
2023-05-18,DAL,35.89,32.61,0.10058264336093227,Airline C,Airline
2023-05-19,DAL,35.59,32.61,0.09138301134621295,Airline C,Airline
2023-05-22,DAL,35.46,32.61,0.08739650413983445,Airline C,Airline
2023-05-23,DAL,35.91,32.61,0.10119595216191343,Airline C,Airline
2023-05-24,DAL,34.93,32.61,0.07114382091383012,Airline C,Airline
2023-05-25,DAL,35.75,32.61,0.09628948175406318,Airline C,Airline
2023-05-26,DAL,35.89,32.61,0.10058264336093227,Airline C,Airline
2023-05-31,DAL,36.33,32.61,0.11407543698252066,Airline C,Airline
2023-06-01,DAL,36.38,32.61,0.11560870898497404,Airline C,Airline
2023-06-02,DAL,37.01,32.61,0.13492793621588467,Airline C,Airline
2023-06-05,DAL,37.1,32.61,0.1376878258203006,Airline C,Airline
2023-06-06,DAL,37.64,32.61,0.1542471634467955,Airline C,Airline
2023-06-07,DAL,38.23,32.61,0.17233977307574355,Airline C,Airline
2023-06-08,DAL,39.11,32.61,0.1993253603189206,Airline C,Airline
2023-06-09,DAL,39.28,32.61,0.20453848512726164,Airline C,Airline
2023-06-12,DAL,40.2,32.61,0.23275068997240123,Airline C,Airline
2023-06-13,DAL,41.56,32.61,0.2744556884391292,Airline C,Airline
2023-06-14,DAL,42.19,32.61,0.2937749156700398,Airline C,Airline
2023-06-15,DAL,42.88,32.61,0.3149340693038946,Airline C,Airline
2023-06-16,DAL,42.79,32.61,0.3121741796994787,Airline C,Airline
2023-06-20,DAL,42.48,32.61,0.3026678932842686,Airline C,Airline
2023-06-21,DAL,42.79,32.61,0.3121741796994787,Airline C,Airline
2023-06-22,DAL,42.94,32.61,0.31677399570683834,Airline C,Airline
2023-06-23,DAL,42.86,32.61,0.31432076050291324,Airline C,Airline
2023-06-26,DAL,43.14,32.61,0.3229070837166514,Airline C,Airline
2023-06-27,DAL,46.09,32.61,0.4133701318613923,Airline C,Airline
2023-06-28,DAL,46.71,32.61,0.4323827046918124,Airline C,Airline
2023-06-29,DAL,46.31,32.61,0.4201165286721865,Airline C,Airline
2023-06-30,DAL,47.54,32.61,0.45783501993253606,Airline C,Airline
2023-07-03,DAL,47.96,32.61,0.47071450475314325,Airline C,Airline
2023-07-05,DAL,48.52,32.61,0.48788715118061954,Airline C,Airline
2023-07-06,DAL,47.33,32.61,0.4513952775222324,Airline C,Airline
2023-07-07,DAL,47.88,32.61,0.46826126954921815,Airline C,Airline
2023-07-10,DAL,48.46,32.61,0.4860472247776756,Airline C,Airline
2023-07-11,DAL,48.66,32.61,0.4921803127874884,Airline C,Airline
2023-07-12,DAL,47.95,32.61,0.4704078503526527,Airline C,Airline
2023-07-13,DAL,47.71,32.61,0.4630481447408771,Airline C,Airline
2023-07-14,DAL,46.49,32.61,0.4256363078810182,Airline C,Airline
2023-07-17,DAL,46.8,32.61,0.4351425942962281,Airline C,Airline
2023-07-18,DAL,48.37,32.61,0.48328733517325967,Airline C,Airline
2023-07-19,DAL,48.55,32.61,0.48880711438209135,Airline C,Airline
2023-07-20,DAL,48.69,32.61,0.4931002759889604,Airline C,Airline
2023-07-21,DAL,48.55,32.61,0.48880711438209135,Airline C,Airline
2023-07-24,DAL,47.48,32.61,0.45599509352959205,Airline C,Airline
2023-07-25,DAL,46.44,32.61,0.4241030358785648,Airline C,Airline
2023-07-26,DAL,46.43,32.61,0.42379638147807425,Airline C,Airline
2023-07-27,DAL,45.75,32.61,0.4029438822447102,Airline C,Airline
2023-07-28,DAL,45.72,32.61,0.40202391904323825,Airline C,Airline
2023-07-31,DAL,46.26,32.61,0.4185832566697332,Airline C,Airline
2023-08-01,DAL,45.4,32.61,0.39221097822753753,Airline C,Airline
2023-08-02,DAL,44.8,32.61,0.37381171419809867,Airline C,Airline
2023-08-03,DAL,44.19,32.61,0.35510579576816925,Airline C,Airline
2023-08-04,DAL,44.59,32.61,0.3673719717877953,Airline C,Airline
2023-08-07,DAL,45.24,32.61,0.3873045078196873,Airline C,Airline
2023-08-08,DAL,45.79,32.61,0.4041704998466728,Airline C,Airline
2023-08-09,DAL,45.03,32.61,0.3808647654093837,Airline C,Airline
2023-08-10,DAL,44.86,32.61,0.3756516406010426,Airline C,Airline
2023-08-11,DAL,44.17,32.61,0.35449248696718805,Airline C,Airline
2023-08-14,DAL,44.23,32.61,0.3563324133701318,Airline C,Airline
2023-08-15,DAL,43.02,32.61,0.3192272309107637,Airline C,Airline
2023-08-16,DAL,42.67,32.61,0.308494326893591,Airline C,Airline
2023-08-17,DAL,41.78,32.61,0.2812020852499234,Airline C,Airline
2023-08-18,DAL,41.49,32.61,0.27230910763569466,Airline C,Airline
2023-08-21,DAL,41.74,32.61,0.27997546764796083,Airline C,Airline
2023-08-22,DAL,41.61,32.61,0.27598896044158233,Airline C,Airline
2023-08-23,DAL,42.2,32.61,0.2940815700705306,Airline C,Airline
2023-08-24,DAL,41.9,32.61,0.2848819380558111,Airline C,Airline
2023-08-25,DAL,41.7,32.61,0.27874885004599825,Airline C,Airline
2023-08-28,DAL,42.41,32.61,0.300521312480834,Airline C,Airline
2023-08-29,DAL,43.77,32.61,0.34222631094756223,Airline C,Airline
2023-08-30,DAL,43.23,32.61,0.3256669733210671,Airline C,Airline
2023-08-31,DAL,42.88,32.61,0.3149340693038946,Airline C,Airline
2023-09-01,DAL,42.86,32.61,0.31432076050291324,Airline C,Airline
2023-09-05,DAL,41.76,32.61,0.280588776448942,Airline C,Airline
2023-09-06,DAL,41.71,32.61,0.27905550444648886,Airline C,Airline
2023-09-07,DAL,41.13,32.61,0.26126954921803136,Airline C,Airline
2023-09-08,DAL,40.82,32.61,0.25176326280282124,Airline C,Airline
2023-09-11,DAL,40.84,32.61,0.25237657160380267,Airline C,Airline
2023-09-12,DAL,40.69,32.61,0.24777675559644277,Airline C,Airline
2023-09-13,DAL,39.55,32.61,0.212818153940509,Airline C,Airline
2023-09-14,DAL,39.33,32.61,0.2060717571297148,Airline C,Airline
2023-09-15,DAL,39.9,32.61,0.22355105795768168,Airline C,Airline
2023-09-18,DAL,38.89,32.61,0.19257896350812637,Airline C,Airline
2023-09-19,DAL,39.45,32.61,0.20975160993560268,Airline C,Airline
2023-09-20,DAL,38.88,32.61,0.1922723091076358,Airline C,Airline
2023-09-21,DAL,38.3,32.61,0.1744863538791781,Airline C,Airline
2023-09-22,DAL,37.67,32.61,0.15516712664826748,Airline C,Airline
2023-09-25,DAL,37.56,32.61,0.15179392824287039,Airline C,Airline
2023-09-26,DAL,36.77,32.61,0.1275682306041093,Airline C,Airline
2023-09-27,DAL,36.66,32.61,0.12419503219871196,Airline C,Airline
2023-09-28,DAL,36.95,32.61,0.13308800981294092,Airline C,Airline
2023-09-29,DAL,37.0,32.61,0.13462128181539407,Airline C,Airline
2023-10-02,DAL,36.45,32.61,0.11775528978840857,Airline C,Airline
2023-10-03,DAL,35.24,32.61,0.08065010732904025,Airline C,Airline
2023-10-04,DAL,36.06,32.61,0.10579576816927332,Airline C,Airline
2023-10-05,DAL,36.44,32.61,0.11744863538791776,Airline C,Airline
2023-10-06,DAL,37.0,32.61,0.13462128181539407,Airline C,Airline
2023-10-09,DAL,35.28,32.61,0.08187672493100281,Airline C,Airline
2023-10-10,DAL,35.83,32.61,0.09874271695798831,Airline C,Airline
2023-10-11,DAL,35.98,32.61,0.10334253296534798,Airline C,Airline
2023-10-12,DAL,35.15,32.61,0.07789021772462433,Airline C,Airline
2023-10-13,DAL,34.1,32.61,0.045691505673106474,Airline C,Airline
2023-10-16,DAL,34.42,32.61,0.05550444648880719,Airline C,Airline
2023-10-17,DAL,34.68,32.61,0.06347746090156395,Airline C,Airline
2023-10-18,DAL,33.14,32.61,0.016252683226004327,Airline C,Airline
2023-10-19,DAL,32.71,32.61,0.003066544004906514,Airline C,Airline
2023-10-20,DAL,32.23,32.61,-0.011652867218644666,Airline C,Airline
2023-10-23,DAL,32.04,32.61,-0.01747930082796689,Airline C,Airline
2023-10-24,DAL,32.02,32.61,-0.018092609628948063,Airline C,Airline
2023-10-25,DAL,31.41,32.61,-0.03679852805887762,Airline C,Airline
2023-10-26,DAL,31.6,32.61,-0.03097209444955529,Airline C,Airline
2023-10-27,DAL,30.65,32.61,-0.06010426249616685,Airline C,Airline
2023-10-30,DAL,31.23,32.61,-0.042318307267709264,Airline C,Airline
2023-10-31,DAL,31.25,32.61,-0.04170499846672798,Airline C,Airline
2023-11-01,DAL,31.11,32.61,-0.045998160073597055,Airline C,Airline
2023-11-02,DAL,32.02,32.61,-0.018092609628948063,Airline C,Airline
2023-11-03,DAL,33.35,32.61,0.022692425636307943,Airline C,Airline
2023-11-06,DAL,32.92,32.61,0.009506286415210128,Airline C,Airline
2023-11-07,DAL,33.44,32.61,0.025452315240723652,Airline C,Airline
2023-11-08,DAL,34.17,32.61,0.04783808647654101,Airline C,Airline
2023-11-09,DAL,33.48,32.61,0.026678932842686215,Airline C,Airline
2023-11-10,DAL,34.06,32.61,0.04446488807114391,Airline C,Airline
2023-11-13,DAL,34.17,32.61,0.04783808647654101,Airline C,Airline
2023-11-14,DAL,35.24,32.61,0.08065010732904025,Airline C,Airline
2023-11-15,DAL,35.76,32.61,0.09659613615455377,Airline C,Airline
2023-11-16,DAL,35.51,32.61,0.0889297761422876,Airline C,Airline
2023-11-17,DAL,36.06,32.61,0.10579576816927332,Airline C,Airline
2023-11-20,DAL,36.5,32.61,0.11928856179086172,Airline C,Airline
2023-11-21,DAL,35.88,32.61,0.10027598896044168,Airline C,Airline
2023-11-22,DAL,35.95,32.61,0.10242256976387622,Airline C,Airline
2023-11-27,DAL,35.84,32.61,0.09904937135847912,Airline C,Airline
2023-11-28,DAL,36.04,32.61,0.10518245936829193,Airline C,Airline
2023-11-29,DAL,36.64,32.61,0.1235817233977308,Airline C,Airline
2023-11-30,DAL,36.93,32.61,0.13247470101195954,Airline C,Airline
2023-12-01,DAL,38.05,32.61,0.16681999386691193,Airline C,Airline
2023-12-04,DAL,38.16,32.61,0.17019319227230903,Airline C,Airline
2023-12-05,DAL,37.61,32.61,0.15332720024532354,Airline C,Airline
2023-12-06,DAL,38.94,32.61,0.19411223551057952,Airline C,Airline
2023-12-07,DAL,40.34,32.61,0.2370438515792703,Airline C,Airline
2023-12-08,DAL,40.35,32.61,0.23735050597976087,Airline C,Airline
2023-12-11,DAL,40.51,32.61,0.24225697638761112,Airline C,Airline
2023-12-12,DAL,41.24,32.61,0.2646427476234285,Airline C,Airline
2023-12-13,DAL,41.19,32.61,0.2631094756209751,Airline C,Airline
2023-12-14,DAL,42.44,32.61,0.301441275682306,Airline C,Airline
2023-12-15,DAL,42.34,32.61,0.2983747316773997,Airline C,Airline
2023-12-18,DAL,41.18,32.61,0.26280282122048454,Airline C,Airline
2023-12-19,DAL,41.15,32.61,0.26188285801901257,Airline C,Airline
2023-12-20,DAL,40.34,32.61,0.2370438515792703,Airline C,Airline
2023-12-21,DAL,41.12,32.61,0.2609628948175406,Airline C,Airline
2023-12-22,DAL,41.13,32.61,0.26126954921803136,Airline C,Airline
2023-12-26,DAL,40.76,32.61,0.2499233363998773,Airline C,Airline
2023-12-27,DAL,40.59,32.61,0.24471021159153647,Airline C,Airline
2023-12-28,DAL,40.63,32.61,0.24593682919349902,Airline C,Airline
2023-12-29,DAL,40.23,32.61,0.23367065317387298,Airline C,Airline
2024-01-02,DAL,40.45,32.61,0.2404170499846674,Airline C,Airline
2023-01-03,TSLA,108.1,108.1,0.0,Car A,Car
2023-01-04,TSLA,113.64,108.1,0.051248843663274805,Car A,Car
2023-01-05,TSLA,110.34,108.1,0.020721554116558828,Car A,Car
2023-01-06,TSLA,113.06,108.1,0.04588344125809443,Car A,Car
2023-01-09,TSLA,119.77,108.1,0.10795559666975026,Car A,Car
2023-01-10,TSLA,118.85,108.1,0.09944495837187789,Car A,Car
2023-01-11,TSLA,123.22,108.1,0.13987049028677156,Car A,Car
2023-01-12,TSLA,123.56,108.1,0.14301572617946354,Car A,Car
2023-01-13,TSLA,122.4,108.1,0.1322849213691028,Car A,Car
2023-01-17,TSLA,131.49,108.1,0.21637372802960236,Car A,Car
2023-01-18,TSLA,128.78,108.1,0.19130434782608702,Car A,Car
